,0
1056,99569.55291734757
1057,99569.55291734757
1058,99569.55291734757
1059,99569.55291734757
1060,99569.55291734757
1061,99569.55291734757
1062,99569.55291734757
1063,99569.55291734757
1064,99569.55291734757
1065,99569.55291734757
1066,99569.55291734757
1067,99569.55291734757
1068,99569.55291734757
1069,99569.55291734757
1070,99569.55291734757
1071,99569.55291734757
1072,99569.55291734757
1073,99569.55291734757
1074,99569.55291734757
1075,99569.55291734757
1076,99569.55291734757
1077,99569.55291734757
1078,99569.55291734757
1079,99569.55291734757
1080,99569.55291734757
1081,99569.55291734757
1082,99569.55291734757
1083,99569.55291734757
1084,99569.55291734757
1085,99569.55291734757
1086,99569.55291734757
1087,99569.55291734757
1088,99569.55291734757
1089,99569.55291734757
1090,99569.55291734757
1091,99569.55291734757
1092,99569.55291734757
1093,99569.55291734757
1094,99569.55291734757
1095,99569.55291734757
1096,99569.55291734757
1097,99569.55291734757
1098,99569.55291734757
1099,99569.55291734757
1100,99569.55291734757
1101,99569.55291734757
1102,99569.55291734757
1103,99569.55291734757
1104,99569.55291734757
1105,99569.55291734757
1106,99569.55291734757
1107,99569.55291734757
1108,99569.55291734757
1109,99569.55291734757
1110,99569.55291734757
1111,99569.55291734757
1112,99569.55291734757
1113,99569.55291734757
1114,99569.55291734757
1115,99569.55291734757
1116,99569.55291734757
1117,99569.55291734757
1118,99569.55291734757
1119,99569.55291734757
1120,99569.55291734757
1121,99569.55291734757
1122,99569.55291734757
1123,99569.55291734757
1124,99569.55291734757
1125,99569.55291734757
1126,99569.55291734757
1127,99569.55291734757
1128,99569.55291734757
1129,99569.55291734757
1130,99569.55291734757
1131,99569.55291734757
1132,99569.55291734757
1133,99569.55291734757
1134,99569.55291734757
1135,99569.55291734757
1136,99569.55291734757
1137,99569.55291734757
1138,99569.55291734757
1139,99569.55291734757
1140,99569.55291734757
1141,99569.55291734757
1142,99569.55291734757
1143,99569.55291734757
1144,99569.55291734757
1145,99569.55291734757
1146,99569.55291734757
1147,99569.55291734757
1148,99569.55291734757
1149,99569.55291734757
1150,99569.55291734757
1151,99569.55291734757
1152,99569.55291734757
1153,99569.55291734757
1154,99569.55291734757
1155,99569.55291734757
1156,99569.55291734757
1157,99569.55291734757
1158,99569.55291734757
1159,99569.55291734757
1160,99569.55291734757
1161,99569.55291734757
1162,99569.55291734757
1163,99569.55291734757
1164,99569.55291734757
1165,99569.55291734757
1166,99569.55291734757
1167,99569.55291734757
1168,99569.55291734757
1169,99569.55291734757
1170,99569.55291734757
1171,99569.55291734757
1172,99569.55291734757
1173,99569.55291734757
1174,99569.55291734757
1175,99569.55291734757
1176,99569.55291734757
1177,99569.55291734757
1178,99569.55291734757
1179,99569.55291734757
1180,99569.55291734757
1181,99569.55291734757
1182,99569.55291734757
1183,99569.55291734757
1184,99569.55291734757
1185,99569.55291734757
1186,99569.55291734757
1187,99569.55291734757
1188,99569.55291734757
1189,99569.55291734757
1190,99569.55291734757
1191,99569.55291734757
1192,99569.55291734757
1193,99569.55291734757
1194,99569.55291734757
1195,99569.55291734757
1196,99569.55291734757
1197,99569.55291734757
1198,99569.55291734757
1199,99569.55291734757
1200,99569.55291734757
1201,99569.55291734757
1202,99569.55291734757
1203,99569.55291734757
1204,99569.55291734757
1205,99569.55291734757
1206,99569.55291734757
1207,99569.55291734757
1208,99569.55291734757
1209,99569.55291734757
1210,99569.55291734757
1211,99569.55291734757
1212,99569.55291734757
1213,99569.55291734757
1214,99569.55291734757
1215,99569.55291734757
1216,99569.55291734757
1217,99569.55291734757
1218,99569.55291734757
1219,99569.55291734757
1220,99569.55291734757
1221,99569.55291734757
1222,99569.55291734757
1223,99569.55291734757
1224,99569.55291734757
1225,99569.55291734757
1226,99569.55291734757
1227,99569.55291734757
1228,99569.55291734757
1229,99569.55291734757
1230,99569.55291734757
1231,99569.55291734757
1232,99569.55291734757
1233,99569.55291734757
1234,99569.55291734757
1235,99569.55291734757
1236,99569.55291734757
1237,99569.55291734757
1238,99569.55291734757
1239,99569.55291734757
1240,99569.55291734757
1241,99569.55291734757
1242,99569.55291734757
1243,99569.55291734757
1244,99569.55291734757
1245,99569.55291734757
1246,99569.55291734757
1247,99569.55291734757
1248,99569.55291734757
1249,99569.55291734757
1250,99569.55291734757
1251,99569.55291734757
1252,99569.55291734757
1253,99569.55291734757
1254,99569.55291734757
1255,99569.55291734757
1256,99569.55291734757
1257,99569.55291734757
1258,99569.55291734757
1259,99569.55291734757
1260,99569.55291734757
1261,99569.55291734757
1262,99569.55291734757
1263,99569.55291734757
1264,99569.55291734757
1265,99569.55291734757
1266,99569.55291734757
1267,99569.55291734757
1268,99569.55291734757
1269,99569.55291734757
1270,99569.55291734757
1271,99569.55291734757
1272,99569.55291734757
1273,99569.55291734757
1274,99569.55291734757
1275,99569.55291734757
1276,99569.55291734757
1277,99569.55291734757
1278,99569.55291734757
1279,99569.55291734757
1280,99569.55291734757
1281,99569.55291734757
1282,99569.55291734757
1283,99569.55291734757
1284,99569.55291734757
1285,99569.55291734757
1286,99569.55291734757
1287,99569.55291734757
1288,99569.55291734757
1289,99569.55291734757
1290,99569.55291734757
1291,99569.55291734757
1292,99569.55291734757
1293,99569.55291734757
1294,99569.55291734757
1295,99569.55291734757
1296,99569.55291734757
1297,99569.55291734757
1298,99569.55291734757
1299,99569.55291734757
1300,99569.55291734757
1301,99569.55291734757
1302,99569.55291734757
1303,99569.55291734757
1304,99569.55291734757
1305,99569.55291734757
1306,99569.55291734757
1307,99569.55291734757
1308,99569.55291734757
1309,99569.55291734757
1310,99569.55291734757
1311,99569.55291734757
1312,99569.55291734757
1313,99569.55291734757
1314,99569.55291734757
1315,99569.55291734757
1316,99569.55291734757
1317,99569.55291734757
1318,99569.55291734757
1319,99569.55291734757
1320,99569.55291734757
1321,99569.55291734757
1322,99569.55291734757
1323,99569.55291734757
1324,99569.55291734757
1325,99569.55291734757
1326,99569.55291734757
1327,99569.55291734757
1328,99569.55291734757
1329,99569.55291734757
1330,99569.55291734757
1331,99569.55291734757
1332,99569.55291734757
1333,99569.55291734757
1334,99569.55291734757
1335,99569.55291734757
1336,99569.55291734757
1337,99569.55291734757
1338,99569.55291734757
1339,99569.55291734757
1340,99569.55291734757
1341,99569.55291734757
1342,99569.55291734757
1343,99569.55291734757
1344,99569.55291734757
1345,99569.55291734757
1346,99569.55291734757
1347,99569.55291734757
1348,99569.55291734757
1349,99569.55291734757
1350,99569.55291734757
1351,99569.55291734757
1352,99569.55291734757
1353,99569.55291734757
1354,99569.55291734757
1355,99569.55291734757
1356,99569.55291734757
1357,99569.55291734757
1358,99569.55291734757
1359,99569.55291734757
1360,99569.55291734757
1361,99569.55291734757
1362,99569.55291734757
1363,99569.55291734757
1364,99569.55291734757
1365,99569.55291734757
1366,99569.55291734757
1367,99569.55291734757
1368,99569.55291734757
1369,99569.55291734757
1370,99569.55291734757
1371,99569.55291734757
1372,99569.55291734757
1373,99569.55291734757
1374,99569.55291734757
1375,99569.55291734757
1376,99569.55291734757
1377,99569.55291734757
1378,99569.55291734757
1379,99569.55291734757
1380,99569.55291734757
1381,99569.55291734757
1382,99569.55291734757
1383,99569.55291734757
1384,99569.55291734757
1385,99569.55291734757
1386,99569.55291734757
1387,99569.55291734757
1388,99569.55291734757
1389,99569.55291734757
1390,99569.55291734757
1391,99569.55291734757
1392,99569.55291734757
1393,99569.55291734757
1394,99569.55291734757
1395,99569.55291734757
1396,99569.55291734757
1397,99569.55291734757
1398,99569.55291734757
1399,99569.55291734757
1400,99569.55291734757
1401,99569.55291734757
1402,99569.55291734757
1403,99569.55291734757
1404,99569.55291734757
1405,99569.55291734757
1406,99569.55291734757
1407,99569.55291734757
1408,99569.55291734757
1409,99569.55291734757
1410,99569.55291734757
1411,99569.55291734757
1412,99569.55291734757
1413,99569.55291734757
1414,99569.55291734757
1415,99569.55291734757
1416,99569.55291734757
1417,99569.55291734757
1418,99569.55291734757
1419,99569.55291734757
1420,99569.55291734757
1421,99569.55291734757
1422,99569.55291734757
1423,99569.55291734757
1424,99569.55291734757
1425,99569.55291734757
1426,99569.55291734757
1427,99569.55291734757
1428,99569.55291734757
1429,99569.55291734757
1430,99569.55291734757
1431,99569.55291734757
1432,99569.55291734757
1433,99569.55291734757
1434,99569.55291734757
1435,99569.55291734757
1436,99569.55291734757
1437,99569.55291734757
1438,99569.55291734757
1439,99569.55291734757
1440,99569.55291734757
1441,99569.55291734757
1442,99569.55291734757
1443,99569.55291734757
